,Unnamed: 0,ID,Date,Cases,Cases_New,Type,Age,Sex,Source
10259087,10259087,PL,2020-02-18,0.0,0.0,Confirmed,Total,Total,JHU
10259088,10259088,PL,2020-02-18,1.0,0.0,Confirmed,Total,Total,JRC
10259089,10259089,PL,2020-02-18,0.0,0.0,Deaths,Total,Total,JHU
10259090,10259090,PL,2020-02-18,0.0,0.0,Deaths,Total,Total,JRC
10259091,10259091,PL,2020-02-18,0.0,0.0,Recovered,Total,Total,JHU
10259092,10259092,PL,2020-02-18,1276636.0,0.0,Recovered,Total,Total,JRC
10259093,10259093,PL,2020-02-19,0.0,0.0,Active,Total,Total,JHU
10259094,10259094,PL,2020-02-19,1.0,0.0,Active,Total,Total,JRC
10259095,10259095,PL,2020-02-19,0.0,0.0,Confirmed,Total,Total,JHU
10259096,10259096,PL,2020-02-19,1.0,0.0,Confirmed,Total,Total,JRC
10259097,10259097,PL,2020-02-19,0.0,0.0,Deaths,Total,Total,JHU
10259098,10259098,PL,2020-02-19,0.0,0.0,Deaths,Total,Total,JRC
10259099,10259099,PL,2020-02-19,0.0,0.0,Recovered,Total,Total,JHU
10259100,10259100,PL,2020-02-19,1276636.0,0.0,Recovered,Total,Total,JRC
10259101,10259101,PL,2020-02-20,0.0,0.0,Active,Total,Total,JHU
10259102,10259102,PL,2020-02-20,1.0,0.0,Active,Total,Total,JRC
10259103,10259103,PL,2020-02-20,0.0,0.0,Confirmed,Total,Total,JHU
10259104,10259104,PL,2020-02-20,1.0,0.0,Confirmed,Total,Total,JRC
10259105,10259105,PL,2020-02-20,0.0,0.0,Deaths,Total,Total,JHU
10259106,10259106,PL,2020-02-20,0.0,0.0,Deaths,Total,Total,JRC
10259107,10259107,PL,2020-02-20,0.0,0.0,Recovered,Total,Total,JHU
10259108,10259108,PL,2020-02-20,1276636.0,0.0,Recovered,Total,Total,JRC
10259109,10259109,PL,2020-02-21,0.0,0.0,Active,Total,Total,JHU
10259110,10259110,PL,2020-02-21,1.0,0.0,Active,Total,Total,JRC
10259111,10259111,PL,2020-02-21,0.0,0.0,Confirmed,Total,Total,JHU
10259112,10259112,PL,2020-02-21,1.0,0.0,Confirmed,Total,Total,JRC
10259113,10259113,PL,2020-02-21,0.0,0.0,Deaths,Total,Total,JHU
10259114,10259114,PL,2020-02-21,0.0,0.0,Deaths,Total,Total,JRC
10259115,10259115,PL,2020-02-21,0.0,0.0,Recovered,Total,Total,JHU
10259116,10259116,PL,2020-02-21,1276636.0,0.0,Recovered,Total,Total,JRC
10259117,10259117,PL,2020-02-22,0.0,0.0,Active,Total,Total,JHU
10259118,10259118,PL,2020-02-22,1.0,0.0,Active,Total,Total,JRC
10259119,10259119,PL,2020-02-22,0.0,0.0,Confirmed,Total,Total,JHU
10259120,10259120,PL,2020-02-22,1.0,0.0,Confirmed,Total,Total,JRC
10259121,10259121,PL,2020-02-22,0.0,0.0,Deaths,Total,Total,JHU
10259122,10259122,PL,2020-02-22,0.0,0.0,Deaths,Total,Total,JRC
10259123,10259123,PL,2020-02-22,0.0,0.0,Recovered,Total,Total,JHU
10259124,10259124,PL,2020-02-22,1276636.0,0.0,Recovered,Total,Total,JRC
10259125,10259125,PL,2020-02-23,0.0,0.0,Active,Total,Total,JHU
10259126,10259126,PL,2020-02-23,1.0,0.0,Active,Total,Total,JRC
10259127,10259127,PL,2020-02-23,0.0,0.0,Confirmed,Total,Total,JHU
10259128,10259128,PL,2020-02-23,1.0,0.0,Confirmed,Total,Total,JRC
